id,type,name,category,latitude,longitude
4323838567,node,（名称不明）,bus_stop,14.7500365,-17.4476287
4323838568,node,（名称不明）,bus_stop,14.7502388,-17.4578768
4323838569,node,（名称不明）,bus_stop,14.7502665,-17.4493677
4323838570,node,（名称不明）,bus_stop,14.7503656,-17.4574637
4323838571,node,ARRET POLICE PARCELLES,bus_stop,14.7503782,-17.4406336
4323838572,node,ARRET POLICE PARCELLES,bus_stop,14.7503999,-17.4410409
4323838573,node,（名称不明）,bus_stop,14.7504075,-17.4496372
4323838574,node,（名称不明）,bus_stop,14.750514,-17.4890139
4323838576,node,（名称不明）,bus_stop,14.7507031,-17.465075
4323838577,node,（名称不明）,bus_stop,14.7507912,-17.4465134
4323838578,node,（名称不明）,bus_stop,14.7509898,-17.4523487
4323838579,node,（名称不明）,bus_stop,14.7510573,-17.4884121
4323838580,node,（名称不明）,bus_stop,14.7510963,-17.4463771
4323838581,node,（名称不明）,bus_stop,14.7513002,-17.4559995
4323838582,node,（名称不明）,bus_stop,14.7513781,-17.4560503
4323838583,node,（名称不明）,bus_stop,14.7518506,-17.4541757
4323838584,node,ARRET CITE SOPRIM,bus_stop,14.7518652,-17.4366257
4323838585,node,（名称不明）,bus_stop,14.7519786,-17.4931153
4323838586,node,ARRET CITE SOPRIM,bus_stop,14.7522522,-17.4362465
4323838587,node,（名称不明）,bus_stop,14.7527632,-17.4934814
4323838588,node,Arrêt DDD L23,bus_stop,14.7538047,-17.4351526
4323839189,node,（名称不明）,bus_stop,14.7537572,-17.4965176
4323839190,node,ARRET 22,bus_stop,14.7537739,-17.4337351
4323839191,node,（名称不明）,bus_stop,14.754016,-17.4466517
4323839192,node,（名称不明）,bus_stop,14.7540906,-17.4962435
4323839193,node,ARRET CASE BI,bus_stop,14.7540589,-17.4329962
4323839194,node,（名称不明）,bus_stop,14.7541614,-17.4868123
4323839195,node,（名称不明）,bus_stop,14.7543956,-17.487011
4323839196,node,（名称不明）,bus_stop,14.7544646,-17.446897
4323839197,node,（名称不明）,bus_stop,14.7552231,-17.4745416
4323839198,node,Arrêt rue PA-21-05,bus_stop,14.755592,-17.4457662
4323839199,node,（名称不明）,bus_stop,14.7556592,-17.4741892
4323839200,node,Arrêt PA U21,bus_stop,14.7555965,-17.4462618
4323839201,node,Arrêt Ecole Elite,bus_stop,14.7556417,-17.4357892
4323839202,node,Arret PA U08,bus_stop,14.7557106,-17.4356977
4323839203,node,（名称不明）,bus_stop,14.7557442,-17.4681105
4323839204,node,Arrêt PA U24,bus_stop,14.7558066,-17.4471002
4323839205,node,（名称不明）,bus_stop,14.7558198,-17.4671708
4323839206,node,（名称不明）,bus_stop,14.7558753,-17.4671822
4323839207,node,（名称不明）,bus_stop,14.7559508,-17.4701423
4323839208,node,Arrêt Terrain-Acapes,bus_stop,14.7560153,-17.4472442
4323839209,node,（名称不明）,bus_stop,14.7560945,-17.4438067
4323839210,node,（名称不明）,bus_stop,14.7561093,-17.4712023
4323839211,node,（名称不明）,bus_stop,14.7561617,-17.4750534
4323839212,node,Arrêt Rue Mame Abdou Aziz Sy,bus_stop,14.7561659,-17.442934
4323839213,node,（名称不明）,bus_stop,14.7562395,-17.4773998
4323839214,node,ARRET CASE BI,bus_stop,14.7561852,-17.4298612
4323839215,node,（名称不明）,bus_stop,14.7564126,-17.4733764
4323839216,node,（名称不明）,bus_stop,14.7566196,-17.474159
4323839217,node,Arrêt PA U17,bus_stop,14.7567899,-17.4402797
4323839218,node,（名称不明）,bus_stop,14.7569209,-17.4778475
4323839219,node,（名称不明）,bus_stop,14.756932,-17.4391782
4323839220,node,（名称不明）,bus_stop,14.75702,-17.4664801
4323839221,node,（名称不明）,bus_stop,14.7570502,-17.4665082
4323839222,node,Arrêt PA U 13,bus_stop,14.7573403,-17.4371918
4323839223,node,Arrêt Mairie Parcelles Assainies,bus_stop,14.757473,-17.4369906
4323839224,node,（名称不明）,bus_stop,14.757617,-17.428799
4323839225,node,（名称不明）,bus_stop,14.7584613,-17.4656867
4323839226,node,（名称不明）,bus_stop,14.7585829,-17.4655717
4323839227,node,（名称不明）,bus_stop,14.7586742,-17.4291683
4323839228,node,Arrêt Chez Joe,bus_stop,14.758819,-17.4484495
4323839229,node,（名称不明）,bus_stop,14.7588649,-17.4363713
4323839230,node,（名称不明）,bus_stop,14.7589183,-17.482319
4323839231,node,Arrêt DDD L23,bus_stop,14.758949,-17.4508272
4323839232,node,Arrêt Croisement BrioheD'orée Diamalaye,bus_stop,14.7589589,-17.4510514
4323839233,node,Arrêt école Dior,bus_stop,14.7590235,-17.4471448
4323839234,node,（名称不明）,bus_stop,14.7591249,-17.4825116
4323839235,node,（名称不明）,bus_stop,14.7594648,-17.4526044
4323839236,node,Arrêt  PA U20,bus_stop,14.7595475,-17.4444913
4323839237,node,（名称不明）,bus_stop,14.7595621,-17.4579692
4323839238,node,（名称不明）,bus_stop,14.7595631,-17.4523611
4323839239,node,Arrêt PA U19,bus_stop,14.7604762,-17.4482103
4323839240,node,（名称不明）,bus_stop,14.7596749,-17.4629371
4323839241,node,（名称不明）,bus_stop,14.7596927,-17.4614023
4323839242,node,（名称不明）,bus_stop,14.7597215,-17.458577
4323839243,node,（名称不明）,bus_stop,14.75973,-17.4626912
4323839244,node,Arrêt Parcelles U20,bus_stop,14.7598113,-17.4436344
4323839245,node,Arrêt Parcelles U17,bus_stop,14.7601966,-17.4412137
4323839246,node,Arrêt Parcelles U16,bus_stop,14.7603778,-17.4407327
4323839247,node,（名称不明）,bus_stop,14.7609468,-17.4376822
4323839248,node,（名称不明）,bus_stop,14.7610729,-17.4374258
4323839249,node,Arrêt PA U23,bus_stop,14.7612249,-17.4482508
4323839250,node,（名称不明）,bus_stop,14.761341,-17.4369089
4323839251,node,Arrêt croisement Diamalaye-HLM Grand Medine,bus_stop,14.7613501,-17.4505563
4323839252,node,（名称不明）,bus_stop,14.7614477,-17.4294346
4323839253,node,（名称不明）,bus_stop,14.7615654,-17.4297053
4323839254,node,Arrêt Ecole Elementaire,bus_stop,14.7615744,-17.4496769
4323839255,node,ligne 23 DDD,bus_stop,14.761637,-17.4488446
4323839256,node,（名称不明）,bus_stop,14.7627153,-17.4471612
4323839257,node,（名称不明）,bus_stop,14.7628108,-17.4471032
4323839258,node,（名称不明）,bus_stop,14.763146,-17.4372684
4323839259,node,（名称不明）,bus_stop,14.7632345,-17.4374054
4323839260,node,（名称不明）,bus_stop,14.7634113,-17.4437128
4323839261,node,（名称不明）,bus_stop,14.7635263,-17.4437019
4323839262,node,（名称不明）,bus_stop,14.7641799,-17.4400067
4323839263,node,（名称不明）,bus_stop,14.764266,-17.4400021
4323839264,node,（名称不明）,bus_stop,14.7648269,-17.4300026
4323839265,node,（名称不明）,bus_stop,14.7648655,-17.4300858
4323839266,node,（名称不明）,bus_stop,14.7694006,-17.4299093
4323839267,node,（名称不明）,bus_stop,14.7694395,-17.4299974
4323839268,node,（名称不明）,bus_stop,14.7703529,-17.4282784
4323839269,node,（名称不明）,bus_stop,14.7703948,-17.4282768
4323839270,node,（名称不明）,bus_stop,14.7706098,-17.4248349
4323839271,node,（名称不明）,bus_stop,14.7706327,-17.424887
4323839272,node,（名称不明）,bus_stop,14.7709572,-17.4230785
4323839273,node,（名称不明）,bus_stop,14.7711325,-17.4227926
4323839274,node,（名称不明）,bus_stop,14.7723201,-17.4212498
4323839275,node,（名称不明）,bus_stop,14.7725234,-17.4210349
4323839276,node,（名称不明）,bus_stop,14.7730721,-17.4194452
